Size (Bytes),	Line Size (Bytes),	Associativity,	Num Banks,	Technology Node (um),	Operating Temp (K),	Cycle time (s),	Per-Byte Read Energy (J),	Per-Byte Write Energy (J),	Static Power (W),	Area (mm2),
67108864,	1821,	2,	1,	0.065,	360,	5.046090000000001e-09,	3.13188e-07,	2.1896e-06,	93.7363,	2327.36,
67108864,	1822,	2,	1,	0.065,	360,	5.043640000000001e-09,	3.1335000000000004e-07,	2.18895e-06,	93.6957,	2328.17,
67108864,	1823,	2,	1,	0.065,	360,	5.03997e-09,	3.1351e-07,	2.18789e-06,	93.6347,	2328.87,
67108864,	1824,	2,	1,	0.065,	360,	5.03751e-09,	3.14005e-07,	2.3106900000000003e-06,	93.59410000000001,	2329.67,
67108864,	1825,	2,	1,	0.065,	360,	5.03471e-09,	3.14804e-07,	2.19443e-06,	93.8309,	2337.6,
67108864,	1826,	2,	1,	0.065,	360,	5.031030000000001e-09,	3.14964e-07,	2.19336e-06,	93.7698,	2338.3,
67108864,	1827,	2,	1,	0.065,	360,	5.02858e-09,	3.15127e-07,	2.19271e-06,	93.7291,	2339.11,
67108864,	1828,	2,	1,	0.065,	360,	5.024910000000001e-09,	3.15288e-07,	2.19164e-06,	93.668,	2339.81,
67108864,	1829,	2,	1,	0.065,	360,	5.02246e-09,	3.1545100000000006e-07,	2.19099e-06,	93.6273,	2340.61,
67108864,	1830,	2,	1,	0.065,	360,	5.01879e-09,	3.1561200000000006e-07,	2.18992e-06,	93.5662,	2341.32,
67108864,	1831,	2,	1,	0.065,	360,	5.01634e-09,	3.15775e-07,	2.18927e-06,	93.52539999999999,	2342.12,
67108864,	1832,	2,	1,	0.065,	360,	5.012670000000001e-09,	3.16268e-07,	2.3115700000000005e-06,	93.46430000000001,	2342.82,
67108864,	1833,	2,	1,	0.065,	360,	5.0111e-09,	3.1707100000000005e-07,	2.1957700000000002e-06,	93.7195,	2350.85,
67108864,	1834,	2,	1,	0.065,	360,	5.00743e-09,	3.1723200000000004e-07,	2.1947e-06,	93.6582,	2351.56,
67108864,	1835,	2,	1,	0.065,	360,	5.00498e-09,	3.17396e-07,	2.19404e-06,	93.61739999999999,	2352.36,
67108864,	1836,	2,	1,	0.065,	360,	5.00132e-09,	3.17557e-07,	2.19297e-06,	93.5561,	2353.07,
67108864,	1837,	2,	1,	0.065,	360,	4.9988700000000005e-09,	3.1772000000000007e-07,	2.1923200000000003e-06,	93.5152,	2353.87,
67108864,	1838,	2,	1,	0.065,	360,	4.9952e-09,	3.1788200000000004e-07,	2.19125e-06,	93.45389999999999,	2354.58,
67108864,	1839,	2,	1,	0.065,	360,	4.99276e-09,	3.1804500000000004e-07,	2.1905900000000004e-06,	93.41310000000001,	2355.38,
67108864,	1840,	2,	1,	0.065,	360,	4.99032e-09,	3.18541e-07,	2.3132600000000005e-06,	93.37219999999999,	2356.19,
67108864,	1841,	2,	1,	0.065,	360,	4.98753e-09,	3.19346e-07,	2.1970600000000003e-06,	93.60600000000001,	2364.14,
67108864,	1842,	2,	1,	0.065,	360,	4.98508e-09,	3.1951000000000003e-07,	2.1964000000000003e-06,	93.565,	2364.95,
67108864,	1843,	2,	1,	0.065,	360,	4.98142e-09,	3.1967200000000006e-07,	2.19532e-06,	93.5035,	2365.65,
67108864,	1844,	2,	1,	0.065,	360,	4.9789800000000005e-09,	3.1983600000000003e-07,	2.19466e-06,	93.4625,	2366.46,
67108864,	1845,	2,	1,	0.065,	360,	4.97532e-09,	3.1999700000000003e-07,	2.19359e-06,	93.40110000000001,	2367.17,
67108864,	1846,	2,	1,	0.065,	360,	4.97288e-09,	3.20161e-07,	2.1929299999999998e-06,	93.3601,	2367.98,
67108864,	1847,	2,	1,	0.065,	360,	4.96922e-09,	3.20323e-07,	2.19185e-06,	93.29860000000001,	2368.69,
67108864,	1848,	2,	1,	0.065,	360,	4.96678e-09,	3.2082000000000004e-07,	2.31446e-06,	93.25760000000001,	2369.49,
67108864,	1849,	2,	1,	0.065,	360,	4.96399e-09,	3.2162900000000003e-07,	2.19829e-06,	93.48939999999999,	2377.46,
67108864,	1850,	2,	1,	0.065,	360,	4.9615500000000005e-09,	3.21793e-07,	2.1976300000000003e-06,	93.4483,	2378.27,
67108864,	1851,	2,	1,	0.065,	360,	4.957900000000001e-09,	3.2195600000000005e-07,	2.19655e-06,	93.3866,	2378.98,
67108864,	1852,	2,	1,	0.065,	360,	4.955460000000001e-09,	3.2212000000000003e-07,	2.19589e-06,	93.3455,	2379.79,
67108864,	1853,	2,	1,	0.065,	360,	4.95302e-09,	3.22284e-07,	2.19522e-06,	93.3044,	2380.61,
67108864,	1854,	2,	1,	0.065,	360,	4.949370000000001e-09,	3.22447e-07,	2.19414e-06,	93.2427,	2381.31,
67108864,	1855,	2,	1,	0.065,	360,	4.94693e-09,	3.2261100000000003e-07,	2.19348e-06,	93.20160000000001,	2382.13,
67108864,	1856,	2,	1,	0.065,	360,	4.94328e-09,	3.2310600000000003e-07,	2.3156e-06,	93.1399,	2382.83,
67108864,	1857,	2,	1,	0.065,	360,	4.94259e-09,	3.24904e-07,	2.2080300000000003e-06,	93.6835,	2398.18,
67108864,	1858,	2,	1,	0.065,	360,	4.93894e-09,	3.25068e-07,	2.2069400000000003e-06,	93.6214,	2398.89,
67108864,	1859,	2,	1,	0.065,	360,	4.9365e-09,	3.2523300000000004e-07,	2.20627e-06,	93.58,	2399.71,
67108864,	1860,	2,	1,	0.065,	360,	4.9340700000000005e-09,	3.2539800000000004e-07,	2.2056e-06,	93.5387,	2400.53,
67108864,	1861,	2,	1,	0.065,	360,	4.93042e-09,	3.25562e-07,	2.2045100000000005e-06,	93.4766,	2401.24,
67108864,	1862,	2,	1,	0.065,	360,	4.92798e-09,	3.25727e-07,	2.20385e-06,	93.4352,	2402.06,
67108864,	1863,	2,	1,	0.065,	360,	4.924330000000001e-09,	3.2589e-07,	2.2027600000000005e-06,	93.37310000000001,	2402.77,
67108864,	1864,	2,	1,	0.065,	360,	4.9219000000000006e-09,	3.2639e-07,	2.3257100000000003e-06,	93.3318,	2403.59,
67108864,	1865,	2,	1,	0.065,	360,	4.91913e-09,	3.27207e-07,	2.20912e-06,	93.561,	2411.6,
67108864,	1866,	2,	1,	0.065,	360,	4.9167e-09,	3.2737300000000003e-07,	2.20845e-06,	93.51950000000001,	2412.42,
67108864,	1867,	2,	1,	0.065,	360,	4.91427e-09,	3.27539e-07,	2.20778e-06,	93.47800000000001,	2413.24,
67108864,	1868,	2,	1,	0.065,	360,	4.91062e-09,	3.27702e-07,	2.20669e-06,	93.4157,	2413.95,
67108864,	1869,	2,	1,	0.065,	360,	4.90819e-09,	3.2786800000000003e-07,	2.2060200000000003e-06,	93.3742,	2414.77,
67108864,	1870,	2,	1,	0.065,	360,	4.90455e-09,	3.28032e-07,	2.2049200000000004e-06,	93.312,	2415.49,
67108864,	1871,	2,	1,	0.065,	360,	4.90212e-09,	3.28198e-07,	2.20425e-06,	93.2705,	2416.31,
67108864,	1872,	2,	1,	0.065,	360,	4.89969e-09,	3.28698e-07,	2.3271500000000002e-06,	93.2289,	2417.13,
67108864,	1873,	2,	1,	0.065,	360,	4.89692e-09,	3.2952e-07,	2.21058e-06,	93.4563,	2425.16,
67108864,	1874,	2,	1,	0.065,	360,	4.8945000000000004e-09,	3.29686e-07,	2.20991e-06,	93.41460000000001,	2425.98,
67108864,	1875,	2,	1,	0.065,	360,	4.890860000000001e-09,	3.2985000000000006e-07,	2.20881e-06,	93.3522,	2426.7,
67108864,	1876,	2,	1,	0.065,	360,	4.88843e-09,	3.3001600000000003e-07,	2.20814e-06,	93.3105,	2427.52,
67108864,	1877,	2,	1,	0.065,	360,	4.886000000000001e-09,	3.3018300000000004e-07,	2.20746e-06,	93.2689,	2428.34,
67108864,	1878,	2,	1,	0.065,	360,	4.882360000000001e-09,	3.30347e-07,	2.20637e-06,	93.2065,	2429.06,
67108864,	1879,	2,	1,	0.065,	360,	4.8799400000000004e-09,	3.30513e-07,	2.2057e-06,	93.1648,	2429.88,
67108864,	1880,	2,	1,	0.065,	360,	4.87751e-09,	3.3101400000000005e-07,	2.3285300000000002e-06,	93.1232,	2430.7,
67108864,	1881,	2,	1,	0.065,	360,	4.87475e-09,	3.3184e-07,	2.21199e-06,	93.34960000000001,	2438.76,
67108864,	1882,	2,	1,	0.065,	360,	4.87233e-09,	3.3200700000000004e-07,	2.21131e-06,	93.3078,	2439.58,
67108864,	1883,	2,	1,	0.065,	360,	4.86869e-09,	3.3217200000000004e-07,	2.2102100000000003e-06,	93.2452,	2440.3,
67108864,	1884,	2,	1,	0.065,	360,	4.86627e-09,	3.32338e-07,	2.20954e-06,	93.2034,	2441.13,
67108864,	1885,	2,	1,	0.065,	360,	4.863850000000001e-09,	3.32505e-07,	2.2088600000000003e-06,	93.1616,	2441.95,
67108864,	1886,	2,	1,	0.065,	360,	4.86022e-09,	3.3267000000000003e-07,	2.2077600000000004e-06,	93.099,	2442.67,
67108864,	1887,	2,	1,	0.065,	360,	4.85779e-09,	3.3283700000000003e-07,	2.20708e-06,	93.0572,	2443.49,
67108864,	1888,	2,	1,	0.065,	360,	4.85537e-09,	3.3333800000000004e-07,	2.32986e-06,	93.0155,	2444.32,
67108864,	1889,	2,	1,	0.065,	360,	4.85262e-09,	3.3417000000000003e-07,	2.21335e-06,	93.23989999999999,	2452.42,
67108864,	1890,	2,	1,	0.065,	360,	4.8502000000000005e-09,	3.3433800000000007e-07,	2.21267e-06,	93.19800000000001,	2453.25,
67108864,	1891,	2,	1,	0.065,	360,	4.847780000000001e-09,	3.34505e-07,	2.21199e-06,	93.15610000000001,	2454.08,
67108864,	1892,	2,	1,	0.065,	360,	4.84415e-09,	3.3467e-07,	2.21089e-06,	93.0933,	2454.8,
67108864,	1893,	2,	1,	0.065,	360,	4.84173e-09,	3.34837e-07,	2.2102100000000003e-06,	93.0514,	2455.62,
67108864,	1894,	2,	1,	0.065,	360,	4.839310000000001e-09,	3.35005e-07,	2.20953e-06,	93.0095,	2456.45,
67108864,	1895,	2,	1,	0.065,	360,	4.83568e-09,	3.3517000000000006e-07,	2.20842e-06,	92.94669999999999,	2457.17,
67108864,	1896,	2,	1,	0.065,	360,	4.83327e-09,	3.3567200000000004e-07,	2.3311300000000004e-06,	92.90480000000001,	2458.0,
67108864,	1897,	2,	1,	0.065,	360,	4.831730000000001e-09,	3.36508e-07,	2.21508e-06,	93.1494,	2466.2,
67108864,	1898,	2,	1,	0.065,	360,	4.828100000000001e-09,	3.36674e-07,	2.21397e-06,	93.08630000000001,	2466.93,
67108864,	1899,	2,	1,	0.065,	360,	4.82568e-09,	3.36842e-07,	2.21329e-06,	93.0443,	2467.76,
67108864,	1900,	2,	1,	0.065,	360,	4.8232700000000004e-09,	3.3701e-07,	2.21261e-06,	93.0023,	2468.59,
67108864,	1901,	2,	1,	0.065,	360,	4.81965e-09,	3.3717500000000003e-07,	2.2115000000000003e-06,	92.9392,	2469.31,
67108864,	1902,	2,	1,	0.065,	360,	4.817230000000001e-09,	3.3734300000000006e-07,	2.21082e-06,	92.8972,	2470.14,
67108864,	1903,	2,	1,	0.065,	360,	4.81482e-09,	3.3751100000000004e-07,	2.2101300000000002e-06,	92.8552,	2470.97,
67108864,	1904,	2,	1,	0.065,	360,	4.81119e-09,	3.38012e-07,	2.3323400000000004e-06,	92.7922,	2471.69,
67108864,	1905,	2,	1,	0.065,	360,	4.8096600000000005e-09,	3.38852e-07,	2.2163300000000003e-06,	93.0349,	2479.92,
67108864,	1906,	2,	1,	0.065,	360,	4.80725e-09,	3.3902100000000006e-07,	2.21565e-06,	92.9927,	2480.75,
67108864,	1907,	2,	1,	0.065,	360,	4.803630000000001e-09,	3.3918700000000003e-07,	2.2145300000000005e-06,	92.9295,	2481.47,
67108864,	1908,	2,	1,	0.065,	360,	4.80121e-09,	3.3935500000000006e-07,	2.21385e-06,	92.88730000000001,	2482.3,
67108864,	1909,	2,	1,	0.065,	360,	4.7988000000000004e-09,	3.3952300000000004e-07,	2.2131700000000003e-06,	92.8452,	2483.14,
67108864,	1910,	2,	1,	0.065,	360,	4.79518e-09,	3.3969e-07,	2.2120500000000003e-06,	92.782,	2483.86,
67108864,	1911,	2,	1,	0.065,	360,	4.792770000000001e-09,	3.39858e-07,	2.21137e-06,	92.7398,	2484.69,
67108864,	1912,	2,	1,	0.065,	360,	4.79036e-09,	3.40361e-07,	2.33395e-06,	92.69760000000001,	2485.52,
67108864,	1913,	2,	1,	0.065,	360,	4.78883e-09,	3.41206e-07,	2.2179600000000004e-06,	92.93960000000001,	2493.77,
67108864,	1914,	2,	1,	0.065,	360,	4.78522e-09,	3.41373e-07,	2.2168500000000002e-06,	92.87610000000001,	2494.5,
67108864,	1915,	2,	1,	0.065,	360,	4.7828099999999995e-09,	3.41542e-07,	2.21616e-06,	92.8339,	2495.33,
67108864,	1916,	2,	1,	0.065,	360,	4.7804000000000006e-09,	3.4171100000000003e-07,	2.21547e-06,	92.7916,	2496.17,
67108864,	1917,	2,	1,	0.065,	360,	4.77678e-09,	3.41877e-07,	2.2143500000000002e-06,	92.7282,	2496.9,
67108864,	1918,	2,	1,	0.065,	360,	4.77438e-09,	3.42046e-07,	2.21367e-06,	92.68589999999999,	2497.73,
67108864,	1919,	2,	1,	0.065,	360,	4.77197e-09,	3.4221499999999997e-07,	2.21298e-06,	92.6436,	2498.56,
67108864,	1920,	2,	1,	0.065,	360,	4.76956e-09,	3.42719e-07,	2.33551e-06,	92.60130000000001,	2499.4,
67108864,	1921,	2,	1,	0.065,	360,	4.76772e-09,	3.45314e-07,	2.2277800000000004e-06,	93.1032,	2520.5,
67108864,	1922,	2,	1,	0.065,	360,	4.76531e-09,	3.45484e-07,	2.2270900000000004e-06,	93.0607,	2521.34,
67108864,	1923,	2,	1,	0.065,	360,	4.7629000000000006e-09,	3.4565400000000003e-07,	2.2264000000000004e-06,	93.0182,	2522.18,
67108864,	1924,	2,	1,	0.065,	360,	4.7592900000000004e-09,	3.45822e-07,	2.22527e-06,	92.95439999999999,	2522.91,
67108864,	1925,	2,	1,	0.065,	360,	4.7568900000000005e-09,	3.4599200000000005e-07,	2.22458e-06,	92.9118,	2523.75,
67108864,	1926,	2,	1,	0.065,	360,	4.754480000000001e-09,	3.4616199999999997e-07,	2.22389e-06,	92.86930000000001,	2524.6,
67108864,	1927,	2,	1,	0.065,	360,	4.752080000000001e-09,	3.46332e-07,	2.2232e-06,	92.8267,	2525.44,
67108864,	1928,	2,	1,	0.065,	360,	4.748470000000001e-09,	3.46837e-07,	2.34566e-06,	92.7629,	2526.17,
67108864,	1929,	2,	1,	0.065,	360,	4.74695e-09,	3.4769e-07,	2.22929e-06,	93.00160000000001,	2534.47,
67108864,	1930,	2,	1,	0.065,	360,	4.744550000000001e-09,	3.47861e-07,	2.2286e-06,	92.9589,	2535.31,
67108864,	1931,	2,	1,	0.065,	360,	4.74215e-09,	3.4803200000000003e-07,	2.2279000000000003e-06,	92.9162,	2536.15,
67108864,	1932,	2,	1,	0.065,	360,	4.738540000000001e-09,	3.482e-07,	2.22677e-06,	92.8522,	2536.89,
67108864,	1933,	2,	1,	0.065,	360,	4.73614e-09,	3.48371e-07,	2.22608e-06,	92.8096,	2537.73,
67108864,	1934,	2,	1,	0.065,	360,	4.73374e-09,	3.48541e-07,	2.22538e-06,	92.76689999999999,	2538.57,
67108864,	1935,	2,	1,	0.065,	360,	4.73134e-09,	3.48712e-07,	2.22469e-06,	92.7242,	2539.42,
67108864,	1936,	2,	1,	0.065,	360,	4.72774e-09,	3.49217e-07,	2.34709e-06,	92.6602,	2540.15,
67108864,	1937,	2,	1,	0.065,	360,	4.72622e-09,	3.50075e-07,	2.23075e-06,	92.89810000000001,	2548.47,
67108864,	1938,	2,	1,	0.065,	360,	4.72382e-09,	3.50246e-07,	2.2300500000000004e-06,	92.8553,	2549.32,
67108864,	1939,	2,	1,	0.065,	360,	4.7214200000000004e-09,	3.50417e-07,	2.2293600000000004e-06,	92.8125,	2550.16,
67108864,	1940,	2,	1,	0.065,	360,	4.7190200000000005e-09,	3.5058800000000007e-07,	2.22866e-06,	92.7697,	2551.01,
67108864,	1941,	2,	1,	0.065,	360,	4.71543e-09,	3.50757e-07,	2.22752e-06,	92.7055,	2551.75,
67108864,	1942,	2,	1,	0.065,	360,	4.71303e-09,	3.5092800000000003e-07,	2.22683e-06,	92.6627,	2552.59,
67108864,	1943,	2,	1,	0.065,	360,	4.71063e-09,	3.51099e-07,	2.22613e-06,	92.6199,	2553.44,
67108864,	1944,	2,	1,	0.065,	360,	4.70823e-09,	3.51608e-07,	2.34893e-06,	92.5771,	2554.28,
67108864,	1945,	2,	1,	0.065,	360,	4.70552e-09,	3.52467e-07,	2.23216e-06,	92.79180000000001,	2562.51,
67108864,	1946,	2,	1,	0.065,	360,	4.70313e-09,	3.5263900000000004e-07,	2.2314600000000003e-06,	92.7488,	2563.36,
67108864,	1947,	2,	1,	0.065,	360,	4.70073e-09,	3.5281000000000005e-07,	2.2307600000000005e-06,	92.7059,	2564.21,
67108864,	1948,	2,	1,	0.065,	360,	4.69834e-09,	3.5298200000000003e-07,	2.23006e-06,	92.663,	2565.06,
67108864,	1949,	2,	1,	0.065,	360,	4.69594e-09,	3.53154e-07,	2.2293600000000004e-06,	92.62010000000001,	2565.91,
67108864,	1950,	2,	1,	0.065,	360,	4.692350000000001e-09,	3.53323e-07,	2.22822e-06,	92.5557,	2566.65,
67108864,	1951,	2,	1,	0.065,	360,	4.68995e-09,	3.53495e-07,	2.22752e-06,	92.5127,	2567.5,
67108864,	1952,	2,	1,	0.065,	360,	4.687560000000001e-09,	3.54004e-07,	2.3502600000000003e-06,	92.4698,	2568.34,
67108864,	1953,	2,	1,	0.065,	360,	4.68605e-09,	3.5487200000000006e-07,	2.2339600000000003e-06,	92.7052,	2576.74,
67108864,	1954,	2,	1,	0.065,	360,	4.68366e-09,	3.55044e-07,	2.2332600000000005e-06,	92.66210000000001,	2577.59,
67108864,	1955,	2,	1,	0.065,	360,	4.68007e-09,	3.55214e-07,	2.23212e-06,	92.5975,	2578.33,
67108864,	1956,	2,	1,	0.065,	360,	4.6776799999999995e-09,	3.5538600000000006e-07,	2.23142e-06,	92.5545,	2579.18,
67108864,	1957,	2,	1,	0.065,	360,	4.67529e-09,	3.5555800000000004e-07,	2.2307100000000004e-06,	92.5114,	2580.03,
67108864,	1958,	2,	1,	0.065,	360,	4.67289e-09,	3.5573e-07,	2.2300100000000005e-06,	92.4683,	2580.88,
67108864,	1959,	2,	1,	0.065,	360,	4.6704999999999995e-09,	3.55902e-07,	2.2293100000000003e-06,	92.42530000000001,	2581.73,
67108864,	1960,	2,	1,	0.065,	360,	4.666920000000001e-09,	3.5641000000000005e-07,	2.3515300000000003e-06,	92.3607,	2582.47,
67108864,	1961,	2,	1,	0.065,	360,	4.66541e-09,	3.5728e-07,	2.2352800000000003e-06,	92.5943,	2590.86,
67108864,	1962,	2,	1,	0.065,	360,	4.663020000000001e-09,	3.57452e-07,	2.23457e-06,	92.5511,	2591.71,
67108864,	1963,	2,	1,	0.065,	360,	4.6606400000000006e-09,	3.5762500000000003e-07,	2.23387e-06,	92.50789999999999,	2592.56,
67108864,	1964,	2,	1,	0.065,	360,	4.65825e-09,	3.5779800000000004e-07,	2.23316e-06,	92.4647,	2593.42,
67108864,	1965,	2,	1,	0.065,	360,	4.65586e-09,	3.579700000000001e-07,	2.23246e-06,	92.42150000000001,	2594.27,
67108864,	1966,	2,	1,	0.065,	360,	4.65227e-09,	3.5814100000000003e-07,	2.23131e-06,	92.3567,	2595.01,
67108864,	1967,	2,	1,	0.065,	360,	4.64989e-09,	3.58313e-07,	2.2306e-06,	92.3135,	2595.87,
67108864,	1968,	2,	1,	0.065,	360,	4.6475e-09,	3.58823e-07,	2.35322e-06,	92.2704,	2596.72,
67108864,	1969,	2,	1,	0.065,	360,	4.646e-09,	3.59698e-07,	2.23699e-06,	92.50319999999999,	2605.13,
67108864,	1970,	2,	1,	0.065,	360,	4.64361e-09,	3.59871e-07,	2.2362800000000004e-06,	92.45989999999999,	2605.98,
67108864,	1971,	2,	1,	0.065,	360,	4.6412300000000005e-09,	3.60044e-07,	2.2355700000000003e-06,	92.4166,	2606.84,
67108864,	1972,	2,	1,	0.065,	360,	4.63765e-09,	3.60215e-07,	2.2344200000000003e-06,	92.3516,	2607.59,
67108864,	1973,	2,	1,	0.065,	360,	4.63526e-09,	3.60388e-07,	2.23371e-06,	92.3083,	2608.44,
67108864,	1974,	2,	1,	0.065,	360,	4.632880000000001e-09,	3.60561e-07,	2.233e-06,	92.265,	2609.3,
67108864,	1975,	2,	1,	0.065,	360,	4.630490000000001e-09,	3.60734e-07,	2.23229e-06,	92.22160000000001,	2610.15,
67108864,	1976,	2,	1,	0.065,	360,	4.6281100000000005e-09,	3.61245e-07,	2.3548600000000003e-06,	92.17830000000001,	2611.01,
67108864,	1977,	2,	1,	0.065,	360,	4.62662e-09,	3.62124e-07,	2.23865e-06,	92.40939999999999,	2619.44,
67108864,	1978,	2,	1,	0.065,	360,	4.62304e-09,	3.62296e-07,	2.23749e-06,	92.3443,	2620.18,
67108864,	1979,	2,	1,	0.065,	360,	4.6206600000000005e-09,	3.62469e-07,	2.23678e-06,	92.30080000000001,	2621.04,
67108864,	1980,	2,	1,	0.065,	360,	4.61828e-09,	3.62643e-07,	2.2360700000000005e-06,	92.25739999999999,	2621.9,
67108864,	1981,	2,	1,	0.065,	360,	4.61589e-09,	3.62816e-07,	2.2353600000000004e-06,	92.2139,	2622.76,
67108864,	1982,	2,	1,	0.065,	360,	4.61351e-09,	3.6299000000000005e-07,	2.2346500000000003e-06,	92.1705,	2623.62,
67108864,	1983,	2,	1,	0.065,	360,	4.611130000000001e-09,	3.63163e-07,	2.23394e-06,	92.127,	2624.47,
67108864,	1984,	2,	1,	0.065,	360,	4.60875e-09,	3.6367500000000006e-07,	2.35645e-06,	92.0836,	2625.33,
67108864,	1985,	2,	1,	0.065,	360,	4.60696e-09,	3.65601e-07,	2.24756e-06,	92.5654,	2641.24,
67108864,	1986,	2,	1,	0.065,	360,	4.604580000000001e-09,	3.6577600000000003e-07,	2.24684e-06,	92.5217,	2642.1,
67108864,	1987,	2,	1,	0.065,	360,	4.6022000000000005e-09,	3.6595e-07,	2.2461300000000004e-06,	92.47800000000001,	2642.96,
67108864,	1988,	2,	1,	0.065,	360,	4.59982e-09,	3.6612500000000003e-07,	2.24541e-06,	92.43430000000001,	2643.82,
67108864,	1989,	2,	1,	0.065,	360,	4.59744e-09,	3.6630000000000004e-07,	2.2447e-06,	92.3906,	2644.69,
67108864,	1990,	2,	1,	0.065,	360,	4.59506e-09,	3.6647400000000003e-07,	2.2439800000000003e-06,	92.34689999999999,	2645.55,
67108864,	1991,	2,	1,	0.065,	360,	4.592690000000001e-09,	3.6664900000000004e-07,	2.2432600000000004e-06,	92.3032,	2646.41,
67108864,	1992,	2,	1,	0.065,	360,	4.59031e-09,	3.67162e-07,	2.36615e-06,	92.2595,	2647.28,
67108864,	1993,	2,	1,	0.065,	360,	4.58882e-09,	3.68049e-07,	2.2495500000000003e-06,	92.4886,	2655.75,
67108864,	1994,	2,	1,	0.065,	360,	4.58526e-09,	3.68222e-07,	2.24839e-06,	92.42280000000001,	2656.51,
67108864,	1995,	2,	1,	0.065,	360,	4.58288e-09,	3.68397e-07,	2.24767e-06,	92.379,	2657.37,
67108864,	1996,	2,	1,	0.065,	360,	4.5805e-09,	3.68572e-07,	2.24695e-06,	92.33510000000001,	2658.24,
67108864,	1997,	2,	1,	0.065,	360,	4.57813e-09,	3.6874700000000004e-07,	2.24623e-06,	92.2913,	2659.1,
67108864,	1998,	2,	1,	0.065,	360,	4.5757500000000005e-09,	3.6892200000000005e-07,	2.24551e-06,	92.2475,	2659.97,
67108864,	1999,	2,	1,	0.065,	360,	4.57338e-09,	3.69097e-07,	2.2447900000000002e-06,	92.20360000000001,	2660.84,
67108864,	2000,	2,	1,	0.065,	360,	4.571e-09,	3.6961200000000004e-07,	2.36762e-06,	92.1598,	2661.7,
67108864,	2001,	2,	1,	0.065,	360,	4.56952e-09,	3.70503e-07,	2.25106e-06,	92.3871,	2670.2,
67108864,	2002,	2,	1,	0.065,	360,	4.56715e-09,	3.7067800000000003e-07,	2.2503300000000003e-06,	92.3431,	2671.07,
67108864,	2003,	2,	1,	0.065,	360,	4.56478e-09,	3.70854e-07,	2.2496100000000003e-06,	92.2992,	2671.93,
67108864,	2004,	2,	1,	0.065,	360,	4.56122e-09,	3.7102700000000003e-07,	2.24844e-06,	92.2332,	2672.69,
67108864,	2005,	2,	1,	0.065,	360,	4.55884e-09,	3.71203e-07,	2.24772e-06,	92.1893,	2673.56,
67108864,	2006,	2,	1,	0.065,	360,	4.5564700000000005e-09,	3.7137800000000003e-07,	2.2470000000000003e-06,	92.1453,	2674.43,
67108864,	2007,	2,	1,	0.065,	360,	4.5541e-09,	3.71554e-07,	2.2462800000000003e-06,	92.1014,	2675.29,
67108864,	2008,	2,	1,	0.065,	360,	4.55173e-09,	3.7206900000000005e-07,	2.3690300000000005e-06,	92.0574,	2676.16,
67108864,	2009,	2,	1,	0.065,	360,	4.5502500000000005e-09,	3.7296400000000003e-07,	2.2525100000000003e-06,	92.284,	2684.68,
67108864,	2010,	2,	1,	0.065,	360,	4.54788e-09,	3.7314e-07,	2.25179e-06,	92.23989999999999,	2685.55,
67108864,	2011,	2,	1,	0.065,	360,	4.545510000000001e-09,	3.73316e-07,	2.25106e-06,	92.1958,	2686.42,
67108864,	2012,	2,	1,	0.065,	360,	4.5431400000000005e-09,	3.73493e-07,	2.25034e-06,	92.1517,	2687.29,
67108864,	2013,	2,	1,	0.065,	360,	4.54077e-09,	3.73669e-07,	2.2496100000000003e-06,	92.1076,	2688.16,
67108864,	2014,	2,	1,	0.065,	360,	4.538400000000001e-09,	3.7384500000000005e-07,	2.24889e-06,	92.0635,	2689.04,
67108864,	2015,	2,	1,	0.065,	360,	4.5360300000000005e-09,	3.7402100000000004e-07,	2.24816e-06,	92.01939999999999,	2689.91,
67108864,	2016,	2,	1,	0.065,	360,	4.53366e-09,	3.74536e-07,	2.3708800000000003e-06,	91.9753,	2690.78,
67108864,	2017,	2,	1,	0.065,	360,	4.531010000000001e-09,	3.7543600000000003e-07,	2.2539200000000003e-06,	92.17810000000001,	2699.24,
67108864,	2018,	2,	1,	0.065,	360,	4.528640000000001e-09,	3.7561300000000004e-07,	2.25319e-06,	92.1339,	2700.11,
67108864,	2019,	2,	1,	0.065,	360,	4.52627e-09,	3.7578900000000003e-07,	2.25247e-06,	92.0897,	2700.98,
67108864,	2020,	2,	1,	0.065,	360,	4.52391e-09,	3.7596600000000005e-07,	2.25174e-06,	92.0455,	2701.86,
67108864,	2021,	2,	1,	0.065,	360,	4.5215400000000005e-09,	3.7614200000000003e-07,	2.2510100000000004e-06,	92.0013,	2702.73,
67108864,	2022,	2,	1,	0.065,	360,	4.51917e-09,	3.7631900000000005e-07,	2.25029e-06,	91.95700000000001,	2703.6,
67108864,	2023,	2,	1,	0.065,	360,	4.516810000000001e-09,	3.7649500000000004e-07,	2.24956e-06,	91.9128,	2704.47,
67108864,	2024,	2,	1,	0.065,	360,	4.5144399999999996e-09,	3.77012e-07,	2.3722e-06,	91.8686,	2705.35,
67108864,	2025,	2,	1,	0.065,	360,	4.51298e-09,	3.7791600000000003e-07,	2.25574e-06,	92.09280000000001,	2713.91,
67108864,	2026,	2,	1,	0.065,	360,	4.51061e-09,	3.7809300000000005e-07,	2.2550100000000003e-06,	92.0485,	2714.79,
67108864,	2027,	2,	1,	0.065,	360,	4.508250000000001e-09,	3.7827e-07,	2.2542800000000005e-06,	92.00410000000001,	2715.66,
